AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Location
513,28001,20150101,,Herpstraat 3,"(52.014234001, 4.707956522)"
513,28001,20150101,,Vest 8,"(52.009814389, 4.703491666)"
513,28001,20150101,,Hoge Gouwe 85,"(52.009717266, 4.707250857)"
513,28002,20150101,,Crabethstraat 38,"(52.015569909, 4.706549004)"
513,28001,20150101,,Vest 67,"(52.00753286, 4.707806206)"
118,23151,20151109,,Markt N2,"(52.72880615, 6.480538421)"
118,23151,20151109,,Markt Z,"(52.727561553, 6.479833006)"
118,23151,20151109,,Markt N1,"(52.728150825, 6.47975301)"
114,78107,20140101,,Seinstraat,"(52.791204804, 6.898427762)"
114,78100,20140101,,Marktplein,"(52.785605958, 6.892390772)"
114,78107,20140101,,Seinstraat,"(52.791205679, 6.898732879)"
119,77807,20151119,,Floresstraat,"(52.699467523, 6.191293112)"
119,77804,20151119,,Noordeinde,"(52.700732854, 6.186975427)"
119,77815,20151119,,Dirk Jacobsstraat,"(52.697252965, 6.194804823)"
119,77817,20151119,,Vledder,"(52.696959035, 6.195963855)"
119,77824,20151119,,Groenmarkt,"(52.696812052, 6.191572327)"
119,77843,20151119,,Swaenenborgh,"(52.697838335, 6.188839016)"
119,77830,20151119,,Prinses Marijkestraat,"(52.692470788, 6.190202701)"
119,77819,20151119,,Kraton,"(52.69469258, 6.196841798)"
119,77821,20151119,,Heerengracht,"(52.695514444, 6.194636686)"
119,77829,20151119,,Weerddwarsstraat,"(52.694206625, 6.188806335)"
119,77846,20151119,,Galmanspad,"(52.695404991, 6.190522744)"
119,77802,20151119,,Eendrachtstraat ww,"(52.700882249, 6.189991988)"
119,77820,20151119,,Oosteinde,"(52.695485858, 6.196134275)"
119,77834,20151119,,Oude Boazstraat,"(52.695034905, 6.188188369)"
119,77838,20151119,,Havenstraat,"(52.697197361, 6.186705845)"
119,77845,20151119,,Javastraat,"(52.699211242, 6.195068359)"
119,77809,20151119,,Slotplantsoen,"(52.698686139, 6.192249771)"
119,77847,20151119,,Doornbosstraat,"(52.696413302, 6.197171821)"
119,77831,20151119,,Prinses Marijkestraat P-terreintje,"(52.692535613, 6.189454011)"
119,77803,20151119,,Schoolstraat,"(52.701095102, 6.187881173)"
119,77826,20151119,,Brouwersstraat,"(52.69606303, 6.18951046)"
119,77848,20151119,,Vledder langsparkeerplaatsen,"(52.697216333, 6.197516456)"
119,77833,20151119,,Prinses Margrietlaan,"(52.693014595, 6.187398085)"
119,77839,20151119,,Kinkhorststraat,"(52.697723104, 6.186890046)"
119,77812,20151119,,Marktstraat,"(52.698484489, 6.195838727)"
119,77836,20151119,,Harm Smeengekade,"(52.694799027, 6.186313674)"
119,77805,20151119,,Koekoekstraat,"(52.70042549, 6.188315931)"
119,77806,20151119,,Pelikaanstraat,"(52.700690775, 6.191425658)"
119,77840,20151119,,Bleekerseiland weg,"(52.696577984, 6.187478302)"
119,77844,20151119,,De Boompjes,"(52.699411921, 6.185484767)"
119,77822,20151119,,Prinsengracht,"(52.696232281, 6.194067959)"
119,77823,20151119,,Prinsenplein,"(52.696797648, 6.192944925)"
119,77810,20151119,,Touwstraat,"(52.698628525, 6.19122775)"
119,77813,20151119,,Vledderstraat,"(52.697584256, 6.192879621)"
119,77801,20151119,,Eendrachtstraat,"(52.699661595, 6.188946199)"
119,77811,20151119,,Woldstraat,"(52.698491691, 6.194091785)"
119,77818,20151119,,Vledder Tijdelijk parkeerterrein,"(52.696395368, 6.195169619)"
119,77827,20151119,,Zuideinde,"(52.693291898, 6.190731537)"
119,77816,20151119,,Vledder SM,"(52.6972567, 6.196089261)"
119,77825,20151119,,Kromme Elleboog,"(52.696207074, 6.192552754)"
119,77842,20151119,,Kleine Oever,"(52.696549175, 6.188690466)"
119,77835,20151119,,Barend Schuurmanstraat,"(52.694698193, 6.187365405)"
119,77800,20151119,,Grote Oever,"(52.698959433, 6.188488667)"
119,77841,20151119,,Bleekerseiland parkeerterrein,"(52.69712174, 6.187270333)"
119,77828,20151119,,Weerdstraat,"(52.693839296, 6.189038072)"
119,77814,20151119,,Vledderstraat SM,"(52.697436616, 6.1938957)"
119,77808,20151119,,Timorstraat,"(52.700328109, 6.191156446)"
1883,20750,20151101,,GELEEN - ANNASTRAAT,"(50.971271373, 5.826644045)"
1883,20710,20151101,,SITTARD - HEINSEWEG,"(51.004708318, 5.862611375)"
1883,20750,20151101,,GELEEN - ELISABETHSTRAAT,"(50.971129207, 5.828182173)"
1883,20710,20151101,,SITTARD - RIJKSWEG NOORD,"(51.001997043, 5.866077903)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.968318852, 5.82920558)"
1883,20750,20151101,,GELEEN - DR. NOLENSLAAN,"(50.971526558, 5.83081215)"
1883,20710,20151101,,SITTARD - OVERHOVENERSTRAAT,"(51.001461572, 5.864584421)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.968778281, 5.829813534)"
1883,20750,20151101,,GELEEN - MARTIN LUTHER KINGPLEIN,"(50.972279303, 5.827329335)"
1883,20710,20151101,,SITTARD - WALRAMSTRAAT,"(51.00209379, 5.862096695)"
1883,20750,20151101,,GELEEN - MARKT,"(50.970232155, 5.826638743)"
1883,20710,20151101,,SITTARD - OVERHOVENERSTRAAT,"(51.002173885, 5.864943658)"
1883,20750,20151101,,GELEEN - MAURITSLAAN,"(50.973834868, 5.825150534)"
1883,20700,20151101,,SITTARD - STEENWEG,"(50.999973554, 5.861966607)"
1883,20710,20151101,,SITTARD - WALRAMSTRAAT,"(51.001335753, 5.863596315)"
1883,20710,20151101,,SITTARD - MGR. CLAESSENSTRAAT,"(50.997538981, 5.859905293)"
1883,20710,20151101,,SITTARD - RIJKSWEG ZUID,"(50.996207512, 5.859932092)"
1883,20710,20151101,,SITTARD - KLEINE STEEG,"(50.997164986, 5.862288252)"
1883,20720,20151101,,SITTARD - TEMPELPLEIN,"(50.996751357, 5.868286111)"
1883,20700,20151101,,SITTARD - STEENWEG,"(50.999988593, 5.862003188)"
1883,20720,20151101,,SITTARD - TEMPELPLEIN,"(50.996449725, 5.868422644)"
1883,20710,20151101,,SITTARD - ENGELENKAMPSTRAAT,"(50.99711251, 5.864799386)"
1883,20750,20151101,,GELEEN - RIJKSWEG NOORD,"(50.971572155, 5.833006524)"
1883,20710,20151101,,SITTARD - DE WIEER,"(50.997524097, 5.866094843)"
1883,20750,20151101,,GELEEN - MARKT,"(50.970392407, 5.827184511)"
1883,20750,20151101,,GELEEN - RIJKSWEG NOORD,"(50.970594296, 5.831862461)"
1883,20710,20151101,,SITTARD - WALRAMSTRAAT,"(51.002644561, 5.861267167)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.969284237, 5.830135848)"
1883,20710,20151101,,SITTARD - WALRAMSTRAAT,"(51.000808764, 5.86437018)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.967903321, 5.828426464)"
1883,20750,20151101,,GELEEN - GROENSTRAAT,"(50.971691202, 5.828882709)"
1883,20710,20151101,,SITTARD - COENDERSHOF,"(50.994138961, 5.868609156)"
1883,20750,20151101,,GELEEN - MARKT,"(50.969117338, 5.826683043)"
1883,20750,20151101,,GELEEN - MAURITSLAAN,"(50.967827382, 5.826306751)"
1883,20710,20151101,,SITTARD - WILHELMINASTRAAT,"(50.999361944, 5.861163932)"
1883,20710,20151101,,SITTARD - ENGELENKAMPSTRAAT,"(50.994624828, 5.870947761)"
1883,20750,20151101,,GELEEN - MAURITSLAAN,"(50.972492904, 5.825403114)"
1883,20750,20151101,,GELEEN - ANNASTRAAT,"(50.971879131, 5.825833695)"
1883,20740,20151101,,SITTARD - NETTORAMA,"(51.003707329, 5.861325424)"
1883,20740,20151101,,SITTARD - NETTORAMA,"(51.003637167, 5.860744743)"
1883,20750,20151101,,GELEEN - RIJKSWEG NOORD,"(50.971322556, 5.832391607)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.969422905, 5.830584634)"
1883,20710,20151101,,SITTARD - MGR. CLAESSENSTRAAT,"(50.998591649, 5.86017578)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.967471486, 5.828263813)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.968584982, 5.829302883)"
1883,20750,20151101,,GELEEN - RIJKSWEG ZUID,"(50.966692831, 5.826854886)"
1883,20730,20151101,,SITTARD - STATIONSPLEIN,"(51.002158144, 5.859793492)"
1883,20710,20151101,,SITTARD - RIJKSWEG ZUID,"(50.996744302, 5.860858488)"
1883,20710,20151101,,SITTARD - PRESIDENT KENNEDYSINGEL,"(50.99631439, 5.874328143)"
1883,20750,20151101,,GELEEN - RIJKSWEG ZUID,"(50.96613411, 5.826425749)"
1883,20710,20151101,,SITTARD - HEINSEWEG,"(51.003030425, 5.862359109)"
1883,20710,20151101,,SITTARD - STATIONSPLEIN,"(51.001011839, 5.859619904)"
1883,20750,20151101,,GELEEN - MAURITSLAAN,"(50.968680862, 5.824552403)"
1883,20710,20151101,,SITTARD - RIJKSWEG NOORD,"(51.002335653, 5.866065627)"
1883,20710,20151101,,SITTARD - SCHUTTESTRAAT,"(50.99449506, 5.867755348)"
1883,20710,20151101,,SITTARD - SWENTIBOLDSTRAAT,"(50.998702592, 5.877114913)"
1883,20750,20151101,,GELEEN - ELISABETHSTRAAT,"(50.971674836, 5.82801888)"
1883,20730,20151101,,SITTARD - STATIONSPLEIN,"(51.001837704, 5.859552253)"
1883,20710,20151101,,SITTARD - DE WIEER,"(50.997480112, 5.865611048)"
1883,20750,20151101,,GELEEN - ELISABETHSTRAAT,"(50.971658047, 5.82799037)"
1883,20710,20151101,,SITTARD - BAENJENSTRAAT,"(50.994282951, 5.869455479)"
1883,20710,20151101,,SITTARD - ENGELENKAMPSTRAAT,"(50.996462281, 5.866985486)"
203,34208,20120110,,Torenplein,"(52.140409431, 5.582864238)"
203,34219,20120110,,Koterweg,"(52.136874969, 5.584893601)"
203,34215,20120110,,Kapteijnstraat,"(52.141725367, 5.586384404)"
203,34205,20120110,,Nieuwe Markt C1000,"(52.141583391, 5.583011733)"
203,34211,20120110,,Nieuwe Markt,"(52.141161495, 5.584024199)"
203,34227,20120110,20160101,Beekstraat,"(52.142231619, 5.580947129)"
119,77837,20151119,,Prins Hendrikkade,"(52.696776041, 6.183996301)"
203,34207,20120110,,Nairacstraat,"(52.139140409, 5.589376602)"
203,34224,20120110,,Gowthorpestraat,"(52.138770361, 5.584699028)"
203,34223,20120110,,Achterdorpstraat,"(52.138865532, 5.583164727)"
203,34217,20120110,,De Heusplein,"(52.137460689, 5.58801728)"
203,34218,20120110,,Raadhuisplein,"(52.139536363, 5.586425093)"
203,34213,20120110,,Kapteijnstraat,"(52.142063109, 5.587119485)"
203,34201,20120110,,Nairacstraat,"(52.139512455, 5.588327643)"
203,34232,20120110,,Veluwehal Noord West,"(52.142737717, 5.584586956)"
119,77849,20151119,,Stoombootkade,"(52.695814554, 6.187819966)"
203,34225,20120110,,Raadhuisplein,"(52.139997965, 5.586225114)"
203,34226,20120110,20160101,Beekstraat,"(52.141829445, 5.580841046)"
203,34204,20120110,,Langstraat,"(52.137464571, 5.588704747)"
203,34231,20120110,,Veluwehal Zuid,"(52.141789683, 5.584805343)"
203,34220,20120110,,Mensingapad,"(52.138017188, 5.584230294)"
203,34209,20120110,,Dompselaerstraat,"(52.136405618, 5.589102946)"
203,34214,20120110,,Kapteijnstraat,"(52.141674282, 5.587711531)"
203,34216,20120110,,Kampstraat,"(52.140080727, 5.589201654)"
203,34222,20120110,,Rozenhof,"(52.138360265, 5.581440734)"
203,34233,20120110,,Veluwehal Noord West,"(52.142959016, 5.58535619)"
203,34210,20120110,20160101,Schaffelaartheater,"(52.13657379, 5.586158683)"
203,34212,20120110,,Krommestraat,"(52.140922347, 5.58581559)"
203,34221,20120110,,Achterdorpstraat,"(52.138180494, 5.582999093)"
307,9002,20150216,,Zonnehof (vanaf Arnhemseweg links in de vakken),"(52.151561439, 5.384175142)"
307,9004,20150216,,Van Randwijcklaan,"(52.159821377, 5.398168493)"
307,9002,20150216,,Stadsring (paralleweg tussen van Utrechtseweg en Arnhemseweg),"(52.15295852, 5.385237941)"
307,9004,20160101,,Pullstraat - Kruiskamp (v Brakelstraat en Liendertseweg),"(52.161716298, 5.394957549)"
289,236002,20151203,,TA 14,"(51.965616039, 5.66441385)"
289,236009,20151203,,TA 16,"(51.965339877, 5.658143526)"
289,236001,20151203,,TA 04,"(51.966064131, 5.660573519)"
289,236001,20151203,,TA 08,"(51.963434966, 5.66292313)"
289,236001,20151203,,TA 07,"(51.96505741, 5.660461824)"
289,236001,20151203,,TA 05,"(51.965732319, 5.659700092)"
289,236010,20151203,,TA 17,"(51.965703618, 5.657561024)"
289,236010,20151203,,TA 18,"(51.965996867, 5.657656787)"
289,236001,20151203,,TA 20,"(51.968424151, 5.666326791)"
289,236001,20151203,,TA 13,"(51.967239849, 5.670146907)"
289,236002,20151203,,TA 09,"(51.964854051, 5.663476122)"
1883,20710,20151101,20151231,SITTARD - STADSSPORTHAL,"(50.997002972, 5.857397535)"
289,236001,20151203,,TA 21,"(51.966731995, 5.662278446)"
289,236009,20151203,,TA 15,"(51.964865478, 5.65849729)"
289,236001,20151203,,TA 12,"(51.966675989, 5.662732425)"
1883,20760,20160101,,GELEEN - PRINS DE LIGNESTRAAT,"(50.966588107, 5.826491118)"
1883,20705,20160101,,SITTARD - STADSSPORTHAL,"(50.997002972, 5.857397535)"
1883,20750,20151101,20151231,GELEEN - RIJKSWEG ZUID,"(50.966588107, 5.826491118)"
289,236010,20151203,,TA 19,"(51.96624303, 5.657468828)"
289,236001,20151203,,TA 10,"(51.967914072, 5.667916898)"
289,236001,20151203,,TA 06,"(51.965300781, 5.659686177)"
289,236001,20151203,,TA 22,"(51.968639689, 5.667044964)"
289,236001,20151203,,TA 23,"(51.967698525, 5.664517537)"
363,16886,20110517,,Sumatrakade 1539,"(52.379929619, 4.923231229)"
363,14665,20151208,,Gaasterlandstraat 7 _BORD,"(52.337712165, 4.895220776)"
363,19502,20151209,,H. Cleyndertweg 441_BORD,"(52.404236079, 4.939238615)"
153,8090,20110101,20500101,,"(52.224232137, 6.895312663)"
72,8760,20160101,,,"(53.174323004, 5.428163719)"
166,236201,20160101,20991231,Zone 236201 De Bongerd,"(52.559593138, 5.910955567)"
166,236203,20160101,20991231,Zone 236203 Hofstraatgarage,"(52.556088963, 5.917809907)"
166,236202,20160101,20991231,Zone 236202 t.o. huisnummer 26,"(52.557288219, 5.919996032)"
166,236203,20160101,20991231,Zone 236203 Nieuwe Markt,"(52.55881931, 5.914919258)"
166,236204,20160101,20991231,Zone 236204 Voorstraat t.o. huisnummer 120,"(52.558461802, 5.917454096)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 85,"(52.557219831, 5.914534505)"
166,236201,20160101,20991231,Zone 236201 Bregittenstraat,"(52.553160144, 5.920109701)"
166,236204,20160101,20991231,Zone 236204 Oudestraat t.o. huisnummer 221,"(52.562257977, 5.912549885)"
166,236204,20160101,20991231,Zone 236204 Hagenkade t.o. Buiten Nieuwstraat,"(52.562057707, 5.911192466)"
166,236202,20160101,20991231,Zone 236202 IJsselkade t.o. huisnummer 57,"(52.56028757, 5.916174516)"
166,236204,20160101,20991231,Zone 236204 Koornmarkt t.h.v. S. Goudsmithof,"(52.554739795, 5.920703819)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 150,"(52.56069506, 5.911657531)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 69,"(52.556338058, 5.915272243)"
166,236204,20160101,20991231,Zone 236204 Voorstraat t.o. huisnummer 25,"(52.556313414, 5.920386156)"
166,236204,20160101,20991231,Zone 236204 Voorstraat t.o. huisnummer 80,"(52.55753322, 5.918766149)"
166,236202,20160101,20991231,Zone 236202 IJsselkade nabij Koornmarktspoort,"(52.556277163, 5.921266046)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 57,"(52.55542829, 5.916247639)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 17,"(52.553904416, 5.92030845)"
166,236204,20160101,20991231,Zone 236204 Van Heutszplein,"(52.561466138, 5.91428857)"
166,236205,20160101,20991231,Zone 236205 Parkeren Campers Burgemeester Berghuisplein,"(52.552721728, 5.913545486)"
166,236204,20160101,20991231,Zone 236204 Bolwerk t.o. TNT-gebouw,"(52.562118153, 5.910898199)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. Margaretha,"(52.555630933, 5.916301884)"
166,236204,20160101,20991231,Zone 236204 Muntplein,"(52.554770783, 5.919477778)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 121,"(52.560511953, 5.912273767)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 35,"(52.554653702, 5.917675655)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 107,"(52.558677891, 5.913770977)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 130,"(52.560963381, 5.911696652)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.h.v. Quintus,"(52.55436786, 5.917925939)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 25,"(52.554126098, 5.919152066)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.h.v. Prinsenstraat,"(52.554230045, 5.921936115)"
166,236201,20160101,20991231,Zone 236201 Meeuwenplein midden,"(52.558680492, 5.911983651)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 70,"(52.557194355, 5.914834683)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 59,"(52.556456452, 5.915461225)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 96,"(52.55985989, 5.913346558)"
166,236202,20160101,20991231,Zone 236202 IJsselkade t.o. Koldenhovenpoort,"(52.558190683, 5.918737546)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 130,"(52.55990927, 5.912857328)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 20,"(52.553777638, 5.919733062)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 7A,"(52.553845031, 5.921167291)"
166,236202,20160101,20991231,Zone 236202 IJsselkade t.o. huisnummer 61,"(52.560899265, 5.91543397)"
166,236202,20160101,20991231,Zone 236202 De la Sabloni?rekade nabij poort,"(52.555393023, 5.92188346)"
166,236204,20160101,20991231,Zone 236204 Koornmarkt,"(52.555299631, 5.920749044)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. Nieuwe Markt,"(52.558817205, 5.91398614)"
546,7045,20150908,,Rapenburg,"(52.159672592, 4.485010253)"
546,7029,20150908,,Levendaal,"(52.154800082, 4.497264682)"
546,7042,20150908,,Pieterskerkgracht,"(52.15877714, 4.487762635)"
546,7050,20150908,,Zonneveldstraat,"(52.156924207, 4.489596614)"
546,7070,20150908,,Bargelaan,"(52.167402824, 4.481532821)"
546,7044,20150908,,Rapenburg,"(52.157486712, 4.485815983)"
546,7010,20150908,,Haven,"(52.16151459, 4.501463691)"
546,7082,20150908,,Langegrachtterrein,"(52.163619119, 4.494994727)"
546,7020,20150908,,Klokpoort,"(52.162616113, 4.49781647)"
546,7057,20150908,,Huigplaats,"(52.163588986, 4.496965233)"
546,7044,20150908,,Rapenburg,"(52.158769722, 4.484971674)"
546,7071,20150908,,Morssingelterrein,"(52.1646685, 4.482729398)"
546,7000,20150908,,Dagkaart,"(52.162686437, 4.489891003)"
546,7000,20150908,,Dagkaart,"(52.159359371, 4.487454703)"
546,7024,20150908,,Lange Mare,"(52.161082034, 4.490708187)"
546,7043,20150908,,Plantage,"(52.155342854, 4.502458913)"
546,7028,20150908,,Langegracht,"(52.163413113, 4.491871716)"
546,7044,20150908,,Rapenburg,"(52.156042881, 4.487219922)"
546,7048,20150908,,Waardkerkplein,"(52.159133527, 4.501243063)"
546,7000,20150908,,Dagkaart,"(52.160920284, 4.486517344)"
546,7000,20150908,,Dagkaart,"(52.155929933, 4.500099374)"
546,7011,20150908,,Havenkade,"(52.161091279, 4.500124535)"
546,7000,20150908,,Dagkaart,"(52.16092421, 4.483633813)"
546,7046,20150908,,Steenschuur,"(52.155868871, 4.489285276)"
546,7017,20150908,,Kaasmarkt,"(52.159606511, 4.495620018)"
546,7000,20150908,,Dagkaart,"(52.160966676, 4.50204345)"
546,7030,20150908,,Levendaal,"(52.154767578, 4.501007286)"
546,7029,20150908,,Levendaal,"(52.15495538, 4.49896932)"
546,7000,20150908,,Dagkaart,"(52.162847391, 4.499019043)"
546,7041,20150908,,Pelikaanstraat,"(52.162352136, 4.491127418)"
546,7022,20150908,,Kraaierstraat,"(52.154125828, 4.497923548)"
546,7040,20150908,,Oude Varkenmarkt,"(52.159669612, 4.483398428)"
546,7005,20150908,,Doezastraat,"(52.155240946, 4.48910627)"
546,7000,20150908,,Dagkaart,"(52.162873918, 4.482611707)"
546,7017,20150908,,Kaasmarkt,"(52.159607543, 4.495629535)"
546,7071,20150908,,Morssingelterrein,"(52.164665793, 4.482740883)"
546,7013,20150908,,Hogewoerd,"(52.155671586, 4.497853936)"
546,7012,20150908,,Herengracht,"(52.15704433, 4.499150971)"
546,7014,20150908,,Hooigracht,"(52.158814215, 4.496310887)"
546,7059,20150908,,Kaarsenmakersplein,"(52.156943558, 4.501915489)"
546,7041,20150908,,Pelikaanstraat,"(52.162551918, 4.486796318)"
546,7000,20150908,,Dagkaart,"(52.160897086, 4.494633949)"
546,7047,20150908,,Korevaarstraat,"(52.156256305, 4.492825166)"
546,7018,20150908,,Kaiserstraat,"(52.155621955, 4.48612734)"
546,7035,20150908,,Nieuwe Rijn,"(52.156206699, 4.497631886)"
546,7044,20150908,,Rapenburg,"(52.156497838, 4.485925961)"
546,7000,20150908,,Dagkaart,"(52.162462371, 4.501455402)"
546,7000,20150908,,Dagkaart,"(52.154212996, 4.502014452)"
546,7000,20150908,,Dagkaart,"(52.154393417, 4.495515137)"
546,7006,20150908,,Doezastraat,"(52.154337735, 4.489583768)"
546,7060,20150908,,Lakenplein,"(52.158107499, 4.502716049)"
546,7000,20150908,,Dagkaart,"(52.162752249, 4.488008884)"
546,7039,20150908,,Oude Singel,"(52.162559224, 4.491548272)"
546,7041,20150908,,Pelikaanstraat,"(52.162057666, 4.49460296)"
546,7025,20150908,,Lange Mare,"(52.161597381, 4.490378682)"
546,7046,20150908,,Steenschuur,"(52.155931295, 4.491139862)"
546,7041,20150908,,Pelikaanstraat,"(52.161291612, 4.497515031)"
546,7039,20150908,,Oude Singel,"(52.16233954, 4.494292716)"
546,7016,20150908,,Jan van Houtkade,"(52.153637132, 4.492346734)"
546,7000,20150908,,Dagkaart,"(52.157696411, 4.500460783)"
546,7014,20150908,,Hooigracht,"(52.157842048, 4.495543478)"
546,7070,20150908,,Bargelaan,"(52.16741422, 4.48154653)"
546,7027,20150908,,Langegracht,"(52.163059763, 4.495665692)"
473,236148,20120101,20160301,,"(52.372093573, 4.539167242)"
106,21111,20171009,,Nieuwe Huizen,"(52.995672896, 6.563670845)"
106,21100,20171009,,Abel Tasmanplein,"(52.996106613, 6.57048854)"
106,21101,20180101,,Overcingellaan,"(52.991608856, 6.570294926)"
106,21100,20171009,,Oude-Molenstraat,"(52.997594269, 6.57128744)"
106,21100,20171009,,Van Riebeeckstraat,"(52.997226178, 6.570214542)"
106,21108,20171009,,Minervalaan,"(52.996721205, 6.558225671)"
106,21119,20171009,,Groningerstraat,"(52.997405966, 6.564395166)"
106,21115,20171009,,Collardslaan,"(52.992908076, 6.559697268)"
106,21114,20171009,,Torenlaan,"(52.992626617, 6.56132373)"
106,21105,20171009,,Burgemeester de Dreuplein,"(52.997559545, 6.558230436)"
106,21120,20171009,,Oude-Molenstraat,"(52.99660835, 6.561600604)"
106,21103,20171009,,Zuidhaege,"(52.991414423, 6.564933053)"
106,21113,20171009,,Menning,"(52.995536705, 6.565163105)"
106,21104,20171009,,Kanaalstraat,"(52.996647511, 6.55710938)"
106,21123,20171009,,Groningerstraat,"(52.998020187, 6.565084216)"
106,21117,20171009,,Cereshof,"(52.996970423, 6.561216274)"
106,21121,20171009,,Weiersstraat,"(52.996108524, 6.556880196)"
106,21110,20171009,,Oude-Molenstraat,"(52.996829225, 6.562472517)"
106,21122,20171009,,Stationsstraat,"(52.993143632, 6.568558327)"
106,21100,20171009,,Abel Tasmanplein,"(52.996395651, 6.569449847)"
106,21100,20171009,,Industrieweg,"(52.997517307, 6.570895165)"
106,21116,20171009,,Zaagmolen,"(52.997857411, 6.56369671)"
106,21107,20171009,,Oostersingel,"(52.993814821, 6.565664406)"
106,21114,20171009,,Torenlaan,"(52.993117745, 6.562340268)"
106,21118,20171009,,Stelling,"(52.998381503, 6.561962194)"
106,21112,20171009,,Kloekhorststraat,"(52.99751487, 6.565568235)"
106,21119,20171009,,Groningerstraat,"(52.996546953, 6.563540346)"
106,21102,20171009,,Zuidersingel,"(52.99149415, 6.563798288)"
106,21106,20171009,,Brinkstraat,"(52.994117456, 6.563768816)"
106,21124,20171009,,Weiersstraat,"(52.995070747, 6.559317783)"
106,21109,20171009,,Mercuriusplein,"(52.995778418, 6.55852959)"
106,21122,20171009,,Stationsstraat,"(52.993408281, 6.566865168)"
777,9465,20130901,,Roosendaalseweg,"(51.568415738, 4.630685554)"
777,9480,20130901,,Anna van Berchemlaan,"(51.5721105, 4.640232211)"
518,2263,20171130,,BOREELSTR 6 (5426),"(52.088590727, 4.273549586)"
281,4000,20160101,,Waalkade,"(51.885791227, 5.442162468)"
118,23156,20150101,20171201,Beukemaplein W  straat,"(52.719137553, 6.479373305)"
518,2265,20090201,,HARINGKADE 68 (3937),"(52.105310743, 4.282840274)"
518,2263,20171130,,W DE ZWIJGERLAAN 59 (5492),"(52.090862128, 4.273192332)"
518,2266,19930224,,MIDDELBURGSESTR 36 (1950),"(52.110461648, 4.288470254)"
518,2263,20171130,,V W V DIJKVELDSTR 65 (5483),"(52.093951854, 4.280046127)"
518,2263,20171130,,SCHOLSTR 8 (5451),"(52.097464489, 4.272417862)"
518,2264,20071119,,KEIZERSTR 294 (3837),"(52.104417444, 4.275743351)"
518,2265,20090201,,LOGGERSTR 28 (3943),"(52.10501871, 4.280255904)"
518,2268,20171130,,KRANENBURGWEG 141 (5391),"(52.09535346, 4.261563937)"
518,2268,20171130,,DR LELYKADE  (5385),"(52.099823044, 4.271415405)"
518,2263,20171130,,STATENLAAN 43 (5455),"(52.09608268, 4.271010998)"
518,2268,20171130,,VISAFSLAGWEG  (5402),"(52.101006684, 4.264857487)"
518,2263,20171130,,KRANENBURGWEG 61 (5439),"(52.090613271, 4.267338549)"
118,23156,20150101,20171201,Beukemaplein O  straat,"(52.719118674, 6.480446191)"
518,2232,20090201,,FAHRENHEITSTR 58 (4000),"(52.070705972, 4.277918557)"
518,2100,20130601,,J PRONKSTR 48 (5061),"(52.105547401, 4.271251116)"
118,23156,20171201,,Beukemaplein W  straat,"(52.71913191, 6.479070503)"
518,2266,19960502,,ZWOLSESTR 397 (2558),"(52.112099136, 4.298266913)"
518,2266,19950410,,RENBAANSTR 50 (2407),"(52.108862935, 4.281561103)"
518,2265,19950807,,B BLOKSTR 4 (2445),"(52.108440218, 4.285801833)"
518,2263,20171130,,J V OLDENBARNEVELTLN 34 (5435),"(52.096599331, 4.282680187)"
118,23156,20171201,,Beukemaplein N  straat,"(52.719594871, 6.480657247)"
518,2266,19950410,,D HOOGENRAADSTR 162 (2393),"(52.110116846, 4.280987435)"
